#Word Types: 1995
#Word Tokens: 298682
#Search Hits: 0
500	15	вэба
501	15	едаче
502	15	еева
503	15	жаю
504	15	жег
505	15	заду
506	15	збежа
507	15	звуче
508	15	ужащ
509	15	ущег
510	15	феев
511	15	щью
512	15	ыша
513	15	юю
514	14	ажде
515	14	азы
516	14	будущ
517	14	будь
518	14	ведь
519	14	взг
520	14	вэб
521	14	гае
522	14	девя
523	14	дец
524	14	едвыб
525	14	заха
526	14	зуе
527	14	зыве
528	14	уха
529	14	феева
530	14	худа
531	14	цуз
532	14	ыг
533	14	ьбу
534	14	ьбы
535	14	ьщ
536	14	юдае
537	14	ючаю
538	13	безу
539	13	вдв
540	13	выве
541	13	гва
542	13	дешеве
543	13	дже
544	13	евз
545	13	ежда
546	13	ехва
547	13	ечу
548	13	ещае
549	13	увед
550	13	угу
551	13	ухудш
552	13	учаях
553	13	шая
554	13	ща
555	13	ь-
556	13	ьба
557	13	яж
558	12	адыва
559	12	адывае
560	12	афы
561	12	бб
562	12	беду
563	12	вав
564	12	вующее
565	12	вызывае
566	12	выяв
567	12	еву
568	12	едае
569	12	едач
570	12	ежег
571	12	звуч
572	12	угая
573	12	узы
574	12	фз
575	12	фш
576	12	хуже
577	12	ьзуе
578	12	ьфе
579	12	ючевых
580	12	явш
581	12	яг
582	11	-а
583	11	-у
584	11	афа
585	11	базы
586	11	вшая
587	11	выя
588	11	вяче
589	11	дева
590	11	ежба
591	11	еу
592	11	ецеде
593	11	збы
594	11	чаще
595	11	ьвац
596	11	ьцы
597	11	ьче
598	10	авв
599	10	адеж
600	10	адея
601	10	азъя
602	10	баева
603	10	быче
604	10	бя
605	10	вующе
606	10	вшег
607	10	выз
608	10	вяще
609	10	дею
610	10	едующег
611	10	еждае
612	10	з-
613	10	збав
614	10	зже
615	10	удья
616	10	удя
617	10	х-
618	10	ху
619	10	цевых
620	10	шува
621	10	ьв
622	10	яева
623	10	яюще
624	9	-е
625	9	-хаза
626	9	агу
627	9	ающе
628	9	ва-
629	9	ведущ
630	9	веча
631	9	веще
632	9	вующег
633	9	вязьба
634	9	дач
635	9	де-фа
636	9	дее
637	9	дзе
638	9	дяще
639	9	дящег
640	9	ебедев
641	9	едачу
642	9	ждаю
643	9	уждаю
644	9	уэ
645	9	фед
646	9	цах
647	9	чае
648	9	чаю
649	9	шую
650	9	ывающ
651	9	ызы
652	9	ыч
653	9	ьх
654	9	ьце
655	9	ьшу
656	9	ягче
657	9	ядч
658	9	яев
659	9	яющая
660	9	яющег
661	8	-це
662	8	адающ
663	8	адею
664	8	адш
665	8	адшег
666	8	афга
667	8	баев
668	8	безв
669	8	бывае
670	8	бычу
671	8	вб
672	8	вд
673	8	вег
674	8	выч
675	8	даду
676	8	дажа
677	8	два-
678	8	деж
679	8	душа
680	8	дъе
681	8	еба
682	8	еваю
683	8	еведе
684	8	евыг
685	8	еды
686	8	еэффе
687	8	жев
688	8	зача
689	8	зюга
690	8	угуб
691	8	фг
692	8	фц
693	8	чех
694	8	чья
695	8	ъ
696	8	ычев
697	8	ьша
698	8	ьшее
699	8	ью-
700	8	эф
701	8	юдь
702	8	юц
703	8	яду
704	8	яющее
705	7	абже
706	7	абы
707	7	адываю
708	7	азч
709	7	азывая
710	7	ащаю
711	7	беды
712	7	безза
713	7	бз
714	7	був
715	7	бузда
716	7	бщую
717	7	бывающ
718	7	ваше
719	7	вующая
720	7	дажу
721	7	даш
722	7	дежды
723	7	дешев
724	7	джа
725	7	дуб
726	7	дящее
727	7	едведевы
728	7	жду
729	7	завед
730	7	збеж
731	7	звуча
732	7	зь
733	7	убед
734	7	увш
735	7	удьба
736	7	уце
737	7	ущая
738	7	ующег
739	7	уя
740	7	хаба
741	7	цве
742	7	шев
743	7	ьф
744	7	ьц
745	7	юа
746	7	ючевую
747	7	ядя
748	7	ящая
749	6	-ед
750	6	авшег
751	6	аеб
752	6	азав
753	6	азавш
754	6	ауд
755	6	афф
756	6	бажаева
757	6	база
758	6	бва
759	6	бег
760	6	беже
761	6	бещае
762	6	бжа
763	6	будущег
764	6	бщее
765	6	бые
766	6	веж
767	6	вечая
768	6	вующую
769	6	вча
770	6	въезд
771	6	выдаче
772	6	выж
773	6	вье
774	6	вязе
775	6	г-
776	6	гага
777	6	гее
778	6	деа
779	6	дуа
780	6	душ
781	6	дц
782	6	дяев
783	6	евая
784	6	евеж
785	6	евыша
786	6	егаза
787	6	егац
788	6	егче
789	6	едя
790	6	ежащее
791	6	ежу
792	6	еуд
793	6	ешаю
794	6	ещаю
795	6	еэ
796	6	захва
797	6	зба
798	6	зведе
799	6	здаю
800	6	уба
801	6	убу
802	6	угачева
803	6	удач
804	6	уду
805	6	ужб
806	6	ужбу
807	6	ушае
808	6	фадеева
809	6	фаш
810	6	ффе
811	6	худш
812	6	чая
813	6	чужде
814	6	шах
815	6	ьева
816	6	ьег
817	6	ьфа
818	6	эдуа
819	6	юбую
820	6	ювга
821	6	юдаева
822	6	ючевы
823	6	ючевые
824	6	явя
825	6	яцы
826	5	-ба
827	5	-цэа
828	5	-я
829	5	а-два
830	5	авае
831	5	адежда
832	5	ажае
833	5	ашег
834	5	ащающ
835	5	ающег
836	5	бабуш
837	5	бад
838	5	бажаев
839	5	бах
840	5	бещаю
841	5	будзу
842	5	бухга
843	5	быва
844	5	бывше
845	5	вающая
846	5	вез
847	5	вец
848	5	веч
849	5	выезд
850	5	вязываю
851	5	гая
852	5	гдаш
853	5	гуд
854	5	давая
855	5	дгуз
856	5	деба
857	5	дед
858	5	дэв
859	5	ебедева
860	5	ебующ
861	5	ебыва
862	5	евез
863	5	евш
864	5	евыше
865	5	едую
866	5	едше
867	5	еждаю
868	5	ежед
869	5	езвыча
870	5	ещающ
871	5	жав
872	5	жающ
873	5	жающе
874	5	ждающ
875	5	жевых
876	5	зач
877	5	збуд
878	5	збужда
879	5	здуш
880	5	зуче
881	5	убев
882	5	убежа
883	5	увшую
884	5	удах
885	5	удв
886	5	удьбу
887	5	узе
888	5	учаев
889	5	учаю
890	5	ую-
891	5	хв
892	5	чез
893	5	чеш
894	5	шага
895	5	ыб
896	5	ь-ге
897	5	ьюш
898	5	юбая
899	5	юбых
900	5	юзе
901	5	ючевая
902	5	яще
903	5	ящег
904	4	-бе
905	4	-д
906	4	-за
907	4	-ча
908	4	аа
909	4	авд
910	4	авче
911	4	авшая
912	4	авязыва
913	4	адва
914	4	адеющ
915	4	адж
916	4	аждеб
917	4	аждую
918	4	азга
919	4	азуе
920	4	аце
921	4	ающая
922	4	бажаеву
923	4	будущее
924	4	буз
925	4	бш
926	4	быча
927	4	бью
928	4	вавшег
929	4	ваге
930	4	ваз
931	4	вающе
932	4	вг
933	4	вечае
934	4	вшее
935	4	выведе
936	4	выдава
937	4	выдач
938	4	вязывае
939	4	газы
940	4	гаю
941	4	гею
942	4	гую
943	4	дая
944	4	двадца
945	4	двуз
946	4	деце
947	4	дуе
948	4	дую
949	4	дъезд
950	4	дю
951	4	дящая
952	4	дящую
953	4	ебуя
954	4	евада-це
955	4	евышаю
956	4	евышающ
957	4	еге
958	4	едача
959	4	еддве
960	4	едыдуще
961	4	едыдущег
962	4	еуве
963	4	еудач
964	4	ечая
965	4	жающег
966	4	жевые
967	4	завыше
968	4	зада
969	4	задаче
970	4	задачу
971	4	заев
972	4	заш
973	4	збуждае
974	4	здуха
975	4	зуч
976	4	зуча
977	4	убежде
978	4	увше
979	4	угую
980	4	удава
981	4	удае
982	4	удьбе
983	4	ужд
984	4	узба
985	4	узья
986	4	ущае
987	4	ущую
988	4	ующе
989	4	ффа
990	4	фь
991	4	хг
992	4	худше
993	4	цае
994	4	цег
995	4	чуж
996	4	чье
997	4	щег
998	4	щуще
999	4	ыбу
1000	4	ывающе
1001	4	ьцах
1002	4	ьяв
1003	4	эг
1004	4	эше
1005	4	юбые
1006	4	ягча
1007	4	яз
1008	4	яче
1009	3	-аге
1010	3	-б
1011	3	-ф
1012	3	аб-
1013	3	абах
1014	3	авающе
1015	3	авая
1016	3	авдеев
1017	3	авду
1018	3	авых
1019	3	авю
1020	3	авяще
1021	3	агаз
1022	3	агающ
1023	3	адавш
1024	3	адежду
1025	3	аева
1026	3	ажаю
1027	3	азыг
1028	3	азя
1029	3	ая-
1030	3	баба
1031	3	беда
1032	3	беждае
1033	3	безг
1034	3	бух
1035	3	бщавш
1036	3	бщаю
1037	3	бых
1038	3	бье
1039	3	вавше
1040	3	вающег
1041	3	ведев
1042	3	ведя
1043	3	вещ
1044	3	вывае
1045	3	вываю
1046	3	вызыва
1047	3	вызываю
1048	3	выш
1049	3	вышег
1050	3	вья
1051	3	вязыва
1052	3	вязь
1053	3	вязях
1054	3	гааг
1055	3	гав
1056	3	газу
1057	3	гающ
1058	3	гда-
1059	3	где-
1060	3	губа
1061	3	гуе
1062	3	давец
1063	3	давш
1064	3	двух-
1065	3	деев
1066	3	дежде
1067	3	деч
1068	3	дешевы
1069	3	дешевые
1070	3	джу
1071	3	дз
1072	3	дубае
1073	3	дуд
1074	3	дух
1075	3	духа
1076	3	духе
1077	3	дца
1078	3	дцев
1079	3	дяева
1080	3	евче
1081	3	евыб
1082	3	егающ
1083	3	едава
1084	3	едаю
1085	3	едующее
1086	3	ежащег
1087	3	езад
1088	3	езда
1089	3	езжа
1090	3	езю
1091	3	жая
1092	3	ждающее
1093	3	заба
1094	3	забы
1095	3	забыва
1096	3	зава
1097	3	зажа
1098	3	заче
1099	3	здаду
1100	3	зучае
1101	3	зывае
1102	3	зываю
1103	3	угачев
1104	3	удешев
1105	3	уеха
1106	3	ужащая-
1107	3	ужаю
1108	3	ужч
1109	3	уф
1110	3	учеб
1111	3	учша
1112	3	учшег
1113	3	уязв
1114	3	фаб
1115	3	фав
1116	3	фазы
1117	3	хедха
1118	3	цду
1119	3	цева
1120	3	цз
1121	3	цух
1122	3	чеч
1123	3	чуба
1124	3	шае
1125	3	шедше
1126	3	шедшег
1127	3	щущае
1128	3	ъезд
1129	3	ы-
1130	3	ыбы
1131	3	ычаг
1132	3	ь-де
1133	3	ьевы
1134	3	ьевых
1135	3	ьзующ
1136	3	ьзуя
1137	3	ьюде
1138	3	юбы
1139	3	юва
1140	3	юга
1141	3	юдя
1142	3	юще
1143	3	яды
1144	3	яза
1145	3	языч
1146	3	ячу
1147	3	яющую
1148	2	-ад
1149	2	-га
1150	2	-двух
1151	2	-че
1152	2	-ях
1153	2	а-д
1154	2	а-ед
1155	2	абеющую
1156	2	абые
1157	2	авающ
1158	2	авде
1159	2	авды
1160	2	авдыва
1161	2	авуч
1162	2	авучую
1163	2	авцева
1164	2	авые
1165	2	авяза
1166	2	авящ
1167	2	агающег
1168	2	агед
1169	2	агф
1170	2	адающе
1171	2	адежды
1172	2	адуе
1173	2	аевы
1174	2	аеж
1175	2	аеуг
1176	2	аешь
1177	2	ажающ
1178	2	аждаю
1179	2	аждая
1180	2	азачье
1181	2	азачья
1182	2	азбе
1183	2	азвав
1184	2	азвяз
1185	2	азда
1186	2	азду
1187	2	азующ
1188	2	аузу
1189	2	афе
1190	2	афед
1191	2	аца
1192	2	ачавш
1193	2	ашаю
1194	2	ашу
1195	2	ающее
1196	2	ающую
1197	2	бабу
1198	2	баг
1199	2	багаж
1200	2	бг
1201	2	бега
1202	2	беж
1203	2	бещав
1204	2	будуч
1205	2	буе
1206	2	буче
1207	2	бушуев
1208	2	бую
1209	2	бывающе
1210	2	быг
1211	2	бэ
1212	2	бяжу
1213	2	бязывае
1214	2	бязывающ
1215	2	в-ед
1216	2	вавшая
1217	2	вада
1218	2	ваша
1219	2	введу
1220	2	вежцы
1221	2	везде
1222	2	вечаю
1223	2	вечающ
1224	2	вещах
1225	2	вещь
1226	2	взвеше
1227	2	вф
1228	2	вц
1229	2	вшую
1230	2	въезде
1231	2	выд
1232	2	выдавае
1233	2	выдае
1234	2	выеха
1235	2	выче
1236	2	вьев
1237	2	вэ
1238	2	вязь-ба
1239	2	гады
1240	2	гб
1241	2	геге
1242	2	гуще
1243	2	гх
1244	2	гш
1245	2	да-двух
1246	2	давае
1247	2	даге
1248	2	дача
1249	2	даче
1250	2	дачу
1251	2	дважды
1252	2	дгада
1253	2	ддающ
1254	2	деб
1255	2	дев
1256	2	дег
1257	2	деэ
1258	2	дуг
1259	2	дущег
1260	2	дующ
1261	2	дуя
1262	2	дывае
1263	2	дые
1264	2	е-ч
1265	2	ебез
1266	2	ебюдже
1267	2	ев-
1268	2	еваж
1269	2	евд
1270	2	евезе
1271	2	евую
1272	2	евыезде
1273	2	егаю
1274	2	егч
1275	2	едведеву
1276	2	едевш
1277	2	едея
1278	2	едуч
1279	2	едуя
1280	2	ежах
1281	2	ежаще
1282	2	ежающ
1283	2	ежвед
1284	2	еждающ
1285	2	еждев
1286	2	ежх
1287	2	ежэ
1288	2	езжаю
1289	2	езубец
1290	2	еубед
1291	2	еуг
1292	2	еудавшег
1293	2	ех-
1294	2	ецце
1295	2	ечах
1296	2	ечащ
1297	2	еш-
1298	2	ешающую
1299	2	ещавш
1300	2	ещающег
1301	2	еющую
1302	2	еяв
1303	2	жах
1304	2	жащ
1305	2	ждая
1306	2	забе
1307	2	заведующ
1308	2	збе
1309	2	звезд
1310	2	зву
1311	2	зучаю
1312	2	зъяв
1313	2	зывы
1314	2	убе
1315	2	убежья
1316	2	убц
1317	2	уваж
1318	2	уважае
1319	2	увз
1320	2	увшее
1321	2	угачевы
1322	2	угаю
1323	2	удьбы
1324	2	удье
1325	2	уев
1326	2	ужае
1327	2	ужбах
1328	2	ужды
1329	2	ужеб
1330	2	узу
1331	2	уу
1332	2	учшее
1333	2	ушаю
1334	2	ушев
1335	2	ующая
1336	2	феевы
1337	2	хедж-ф
1338	2	хуш
1339	2	цая
1340	2	цевы
1341	2	цефаб
1342	2	цыбу
1343	2	цыга
1344	2	чавчавадзе
1345	2	чаг
1346	2	чащ
1347	2	чж
1348	2	шаю
1349	2	шва
1350	2	швец
1351	2	шуб
1352	2	шха
1353	2	щаде
1354	2	щев
1355	2	щевая
1356	2	ъедаю
1357	2	ъезде
1358	2	ывающег
1359	2	ыж
1360	2	ыщ
1361	2	ьбах
1362	2	ьва
1363	2	ьгах
1364	2	ьд
1365	2	ьда
1366	2	ьхе
1367	2	ьцб
1368	2	ьчу
1369	2	ьшег
1370	2	ья-
1371	2	эд
1372	2	юба
1373	2	юбв
1374	2	юдаю
1375	2	юду
1376	2	юже
1377	2	юзу
1378	2	юзы
1379	2	юш
1380	2	явшег
1381	2	явшую
1382	2	ягчаю
1383	2	язев
1384	2	ячую
1385	1	-ав
1386	1	-аф
1387	1	-бу
1388	1	-ве
1389	1	-вега
1390	1	-вз
1391	1	-вю
1392	1	-дв
1393	1	-два
1394	1	-де
1395	1	-деф
1396	1	-зае
1397	1	-фе
1398	1	-фу
1399	1	-ч
1400	1	-ш
1401	1	-ю
1402	1	-юб
1403	1	а-б
1404	1	а-фа
1405	1	а-э
1406	1	аац
1407	1	абаз
1408	1	абач
1409	1	абая
1410	1	абевающее
1411	1	абее
1412	1	абеющ
1413	1	абу
1414	1	абую
1415	1	абыз
1416	1	абых
1417	1	абя
1418	1	авах
1419	1	авающег
1420	1	авдае
1421	1	авдывае
1422	1	авдываю
1423	1	авдывающ
1424	1	аведе
1425	1	авшее
1426	1	авшую
1427	1	авящег
1428	1	агавш
1429	1	агая
1430	1	адавше
1431	1	адавшее
1432	1	адаев
1433	1	адах
1434	1	адац
1435	1	аддаф
1436	1	адежд
1437	1	адежде
1438	1	адеюще
1439	1	аджа
1440	1	адзе
1441	1	адуж
1442	1	адую
1443	1	адывавш
1444	1	адывая
1445	1	аевую
1446	1	ажавш
1447	1	ажая
1448	1	аждае
1449	1	аждующ
1450	1	аждые
1451	1	азавшая
1452	1	азавше
1453	1	азаче
1454	1	азачьег
1455	1	азба
1456	1	азбу
1457	1	азвавш
1458	1	азведыва
1459	1	азвеш
1460	1	аздачу
1461	1	аздува
1462	1	азец
1463	1	азую
1464	1	азующе
1465	1	азца
1466	1	азцы
1467	1	азывающ
1468	1	азэ
1469	1	ауф
1470	1	афьев
1471	1	ахе
1472	1	ахуя
1473	1	ацда
1474	1	ацев
1475	1	ача-
1476	1	ачаев
1477	1	ашв
1478	1	ашев
1479	1	ашх
1480	1	ашю
1481	1	ащая
1482	1	ащу
1483	1	аь
1484	1	аяч
1485	1	баб
1486	1	бабая
1487	1	бавя
1488	1	баде
1489	1	баже
1490	1	базу
1491	1	бац
1492	1	бегае
1493	1	бегаю
1494	1	бегуще
1495	1	беде
1496	1	бее
1497	1	бежа
1498	1	бежде
1499	1	бежевая
1500	1	беза
1501	1	безбед
1502	1	безда
1503	1	безде
1504	1	бездеф
1505	1	безы
1506	1	безья
1507	1	бещавш
1508	1	бзва
1509	1	бувь
1510	1	будешь
1511	1	будущую
1512	1	буфе
1513	1	буш
1514	1	буша-
1515	1	бушевавш
1516	1	бушу
1517	1	бщающ
1518	1	бще-
1519	1	бщед
1520	1	бывающег
1521	1	бывающую
1522	1	бывшая
1523	1	бывшее
1524	1	бьюц
1525	1	бяже
1526	1	бязывающее
1527	1	в-в
1528	1	в-д
1529	1	в-да
1530	1	в-ев
1531	1	в-че
1532	1	в-ю
1533	1	ва-заяв
1534	1	вавшую
1535	1	ваев
1536	1	ваешь
1537	1	важе
1538	1	вазе
1539	1	вашег
1540	1	вающее
1541	1	вбеза
1542	1	ввезя
1543	1	ввяза
1544	1	вдавая
1545	1	вдыха
1546	1	ве-
1547	1	веб-
1548	1	ведева
1549	1	ведевы
1550	1	ведуе
1551	1	ведущая
1552	1	ведущег
1553	1	ведущую
1554	1	ведш
1555	1	вежая
1556	1	вежег
1557	1	вежца
1558	1	вечающег
1559	1	вешае
1560	1	вуа
1561	1	вуя
1562	1	вфеда
1563	1	вфеде
1564	1	вцу
1565	1	вч
1566	1	вшах
1567	1	въезда
1568	1	вывая
1569	1	вывез
1570	1	выдавш
1571	1	выдача
1572	1	выдачу
1573	1	выдаю
1574	1	вызвавш
1575	1	вызывающ
1576	1	вызывающег
1577	1	выуч
1578	1	вышавш
1579	1	вышае
1580	1	вышающ
1581	1	вьюг
1582	1	вэд
1583	1	вязывающая
1584	1	вязывающую
1585	1	вязя
1586	1	вящ
1587	1	вящег
1588	1	г-зав
1589	1	гава
1590	1	гавше
1591	1	гад
1592	1	гаду
1593	1	гаев
1594	1	газф
1595	1	гах
1596	1	гаче
1597	1	гачев
1598	1	гающая
1599	1	гбу
1600	1	гве
1601	1	гвыв
1602	1	геев
1603	1	гувд
1604	1	гуце
1605	1	гуше
1606	1	гуэб
1607	1	гующ
1608	1	гше
1609	1	гю
1610	1	гюх
1611	1	д-
1612	1	д-вых
1613	1	да-г
1614	1	давц
1615	1	давца
1616	1	давцы
1617	1	давшег
1618	1	давя
1619	1	дачах
1620	1	дачев
1621	1	двед
1622	1	дведе
1623	1	двеше
1624	1	двухд
1625	1	ддаю
1626	1	де-ю
1627	1	деге
1628	1	деева
1629	1	дежда
1630	1	дежду
1631	1	дежь
1632	1	дежью
1633	1	дез
1634	1	деза
1635	1	дезаву
1636	1	дезе
1637	1	дешевее
1638	1	дешевых
1639	1	дешь
1640	1	джевы
1641	1	джея
1642	1	дза
1643	1	дзащ
1644	1	дзев
1645	1	дзяд
1646	1	душу
1647	1	дущую
1648	1	дующег
1649	1	дфэ
1650	1	дце
1651	1	дцеву
1652	1	дцу
1653	1	дшаф
1654	1	дъездах
1655	1	дыг
1656	1	дых
1657	1	дь
1658	1	дье
1659	1	дью
1660	1	дья
1661	1	дяеву
1662	1	е-авгу
1663	1	еаб
1664	1	еаз
1665	1	ебедеву
1666	1	ебедевы
1667	1	ебезы
1668	1	ебующег
1669	1	ебы
1670	1	евавш
1671	1	евада
1672	1	евающую
1673	1	евеща
1674	1	евше
1675	1	евшег
1676	1	евщ
1677	1	евыва
1678	1	евышавше
1679	1	евышающе
1680	1	евья
1681	1	егае
1682	1	егаф
1683	1	егчае
1684	1	едавае
1685	1	едаг
1686	1	едающ
1687	1	едешев
1688	1	едуг
1689	1	едугада
1690	1	едуза
1691	1	едующая
1692	1	едующую
1693	1	едце
1694	1	едча
1695	1	едыдущая
1696	1	едыш
1697	1	едях
1698	1	еезжа
1699	1	ееха
1700	1	еехавш
1701	1	ежавш
1702	1	ежающег
1703	1	ежающее
1704	1	езаве
1705	1	езаг
1706	1	езаче
1707	1	езде
1708	1	ездя
1709	1	езжае
