#Word Types: 1117
#Word Tokens: 56329
#Search Hits: 0
170	21	еж
171	21	еча
172	21	у-
173	21	шу
174	21	ще
175	21	яд
176	20	азах
177	20	ая-
178	20	дв
179	20	ею
180	20	уга
181	20	ух
182	19	ада
183	19	адш
184	19	ажу
185	19	чешь
186	19	юда
187	18	азв
188	18	аф
189	18	быч
190	18	заб
191	17	зд
192	17	уче
193	16	а-
194	16	ааа
195	16	азд
196	16	вё
197	16	дё
198	16	ьч
199	16	яг
200	15	бед
201	15	дг
202	15	дедуш
203	15	еда
204	15	жешь
205	15	зда
206	15	узы
207	15	цы
208	15	чува
209	15	яч
210	14	аде
211	14	азб
212	14	азу
213	14	еф
214	14	ече
215	14	зве
216	14	узья
217	14	уш
218	13	авда
219	13	вая
220	13	вд
221	13	вь
222	13	гв
223	13	ееха
224	13	ешью
225	13	учше
226	13	уше
227	13	ях
228	12	аба
229	12	аге
230	12	ажд
231	12	ау
232	12	аче
233	12	бабу
234	12	будешь
235	12	бяза
236	12	вую
237	12	дца
238	12	з-за
239	12	заг
240	12	уз
241	12	учш
242	12	уще
243	12	ывае
244	12	язы
245	11	агаз
246	11	бывае
247	11	выш
248	11	даю
249	11	уац
250	11	ую-
251	11	чь
252	11	ьез
253	11	яже
254	10	авя
255	10	азг
256	10	безу
257	10	вез
258	10	вещ
259	10	вяз
260	10	дх
261	10	ева
262	10	ежду
263	10	зад
264	10	зах
265	10	зац
266	10	угую
267	10	ываю
268	10	ь-
269	10	ьзя
270	10	ьшая
271	9	азываю
272	9	выг
273	9	газе
274	9	дед
275	9	дж
276	9	едав
277	9	езу
278	9	забы
279	9	зада
280	9	ужч
281	9	шё
282	9	ыш
283	9	ьях
284	9	юбя
285	9	юч
286	9	яя
287	8	--
288	8	-д
289	8	аду
290	8	ауч
291	8	ваешь
292	8	вяза
293	8	дав
294	8	двух
295	8	еза
296	8	еуд
297	8	заче
298	8	уге
299	8	уда-
300	8	узе
301	8	фу
302	8	хв
303	8	хва
304	8	ху
305	8	щад
306	8	ыша
307	8	ьз
308	8	яешь
309	8	ёва
310	7	адею
311	7	азад
312	7	бешба
313	7	буд
314	7	бываю
315	7	вз
316	7	еба
317	7	ебё
318	7	ечег
319	7	ешь
320	7	жд
321	7	жде
322	7	зь
323	7	х-
324	7	цве
325	7	шая
326	7	ьд
327	7	эд
328	7	юдя
329	7	юча
330	6	-в
331	6	азва
332	6	азе
333	6	ашу
334	6	ащ
335	6	бав
336	6	бежа
337	6	быва
338	6	важ
339	6	вау
340	6	выде
341	6	гда-
342	6	дач
343	6	дде
344	6	дыха
345	6	ежа
346	6	зву
347	6	зу
348	6	уве
349	6	ужа
350	6	уу
351	6	фаб
352	6	ща
353	6	ъе
354	6	ь-чу
355	6	юш
356	6	я-
357	6	яб
358	5	адыва
359	5	ажда
360	5	аца
361	5	ашег
362	5	бг
363	5	бща
364	5	бще-
365	5	бщеж
366	5	бъе
367	5	бюдже
368	5	ваг
369	5	веще
370	5	вещь
371	5	вза
372	5	вуе
373	5	выва
374	5	вя
375	5	гешу
376	5	да-да
377	5	да-да-да
378	5	дае
379	5	дву
380	5	деа
381	5	девуш
382	5	дешь
383	5	джа
384	5	дые
385	5	дых
386	5	ега
387	5	еге
388	5	едь
389	5	ечь
390	5	жда
391	5	зведе
392	5	зуча
393	5	зы
394	5	уешь
395	5	ужде
396	5	учшае
397	5	хе
398	5	худ
399	5	хю
400	5	цах
401	5	цева
402	5	чаще
403	5	чув
404	5	шедш
405	5	ъеха
406	5	ыг
407	5	эва
408	5	юж
409	5	яж
410	5	язь
411	5	яча
412	4	-фа
413	4	ажае
414	4	азываешь
415	4	аха
416	4	беж
417	4	беззе
418	4	будуще
419	4	бэ
420	4	бю
421	4	вад
422	4	веча
423	4	вщ
424	4	выж
425	4	выше
426	4	вью
427	4	дах
428	4	даче
429	4	даша
430	4	дб
431	4	дева
432	4	дее
433	4	дея
434	4	дяд
435	4	дёшь
436	4	ебуе
437	4	егэ
438	4	едже
439	4	едующ
440	4	еее
441	4	езешь
442	4	езжа
443	4	езжаю
444	4	ечаю
445	4	ея
446	4	заве
447	4	задава
448	4	уба
449	4	убе
450	4	убеж
451	4	ууу
452	4	уху
453	4	учаешь
454	4	учеб
455	4	учу
456	4	учша
457	4	цу
458	4	чг
459	4	чуд
460	4	щя
461	4	ыбу
462	4	ышу
463	4	ьб
464	4	юбую
465	4	юче
466	4	яз
467	4	ё-
468	4	ёх
469	3	-ба
470	3	-чег
471	3	авгу
472	3	авь
473	3	адеж
474	3	ады
475	3	ажа
476	3	азве
477	3	ацуева
478	3	ающе
479	3	баз
480	3	беда
481	3	бух
482	3	буче
483	3	бх
484	3	бщае
485	3	бышев
486	3	бья
487	3	вага
488	3	ваз
489	3	вац
490	3	ваях
491	3	ведь
492	3	везде
493	3	вяче
494	3	геша
495	3	даш
496	3	две-
497	3	дч
498	3	евае
499	3	евя
500	3	егче
501	3	едаг
502	3	едвед
503	3	едешь
504	3	еду
505	3	ежу
506	3	ечё
507	3	ешаю
508	3	еше
509	3	жаю
510	3	задае
511	3	задач
512	3	задаю
513	3	заж
514	3	заце
515	3	заш
516	3	зашё
517	3	здава
518	3	здец
519	3	зубы
520	3	зю
521	3	уа
522	3	убъе
523	3	уваже
524	3	удь
525	3	удья
526	3	учебы
527	3	учшее
528	3	учёба
529	3	учёбы
530	3	фэ
531	3	ха-ха
532	3	ха-ха-ха
533	3	хуже
534	3	хуя
535	3	цев
536	3	чью
537	3	чё-
538	3	шее
539	3	щадь
540	3	щаю
541	3	щу
542	3	щуще
543	3	ъешь
544	3	ыб
545	3	ыба
546	3	ыга
547	3	ьё
548	3	эх
549	3	юг
550	3	юц
551	3	юю
552	3	яга
553	3	яц
554	3	яца
555	2	-да
556	2	а-аа
557	2	аааа
558	2	аааааа
559	2	аах
560	2	адева
561	2	адее
562	2	адываешь
563	2	аешь-
564	2	аждые
565	2	азбе
566	2	аздав
567	2	азде
568	2	аздыва
569	2	азч
570	2	ауза
571	2	ачу
572	2	аща
573	2	ающую
574	2	аё
575	2	бег
576	2	бега
577	2	бегаю
578	2	беш
579	2	бещаю
580	2	буха
581	2	бщ
582	2	бъя
583	2	бъяв
584	2	вадьбы
585	2	ваш
586	2	ваше
587	2	вающ
588	2	вве
589	2	вда
590	2	веде
591	2	ведё
592	2	везу
593	2	веч
594	2	вечаю
595	2	веща
596	2	взг
597	2	вуз
598	2	вх
599	2	вшую
600	2	выда
601	2	выдава
602	2	выезд
603	2	вызывае
604	2	выуч
605	2	выч
606	2	вья
607	2	гау
608	2	гаю
609	2	гая
610	2	губы
611	2	гущё
612	2	даё
613	2	деба
614	2	деваю
615	2	девч
616	2	джаб
617	2	дже
618	2	дух
619	2	душ
620	2	дце
621	2	дцу
622	2	дъезд
623	2	дъезде
624	2	дъезду
625	2	дыхаешь
626	2	ебая
627	2	ебед
628	2	ебч
629	2	еваешь
630	2	еваж
631	2	евз
632	2	евы
633	2	егу
634	2	едава
635	2	еды
636	2	едя
637	2	еезжа
638	2	еешь
639	2	еже
640	2	ездя
641	2	езжае
642	2	езы
643	2	еша
644	2	ешё
645	2	еща
646	2	ещаю
647	2	жг
648	2	жеч
649	2	жё
650	2	з-
651	2	забываю
652	2	заха
653	2	збав
654	2	звуч
655	2	звёзд
656	2	зучающ
657	2	зя
658	2	уеха
659	2	ужье
660	2	уза
661	2	уфе
662	2	уха
663	2	ухаж
664	2	уча-
665	2	учая
666	2	учеба
667	2	ущ
668	2	ущае
669	2	ующ
670	2	фаха
671	2	цуе
672	2	цую
673	2	цэ
674	2	чаешь
675	2	чев
676	2	чева
677	2	чез
678	2	чечев
679	2	чуде
680	2	шваб
681	2	швея
682	2	шешь
683	2	шея
684	2	шуб
685	2	шубе
686	2	шую
687	2	щае
688	2	щёч
689	2	ываешь
690	2	ые-
691	2	ыж
692	2	ыже
693	2	ыз
694	2	ыз-
695	2	ыха
696	2	ыше
697	2	ьшую
698	2	ээээ
699	2	юа
700	2	юбв
701	2	юбые
702	2	юз
703	2	юзе
704	2	ющ
705	2	ячая
706	2	ёве
707	2	ёша
708	1	-а
709	1	-бы
710	1	-г
711	1	-газе
712	1	-деб
713	1	-е
714	1	-же
715	1	-за
716	1	-ф
717	1	-ц
718	1	-че
719	1	-щучье
720	1	-юд
721	1	а-дев
722	1	абб
723	1	абы
724	1	авае
725	1	авеща
726	1	аву
727	1	авш
728	1	авязч
729	1	агед
730	1	адае
731	1	адаю
732	1	адешь
733	1	адуш
734	1	адшая
735	1	адше
736	1	адывае
737	1	адываю
738	1	адя
739	1	ажаешь
740	1	ажаю
741	1	аждающая
742	1	аждая
743	1	ажу-
744	1	ажё
745	1	аз-
746	1	аз-два
747	1	азведе
748	1	аздава
749	1	аздывае
750	1	азы
751	1	аугад
752	1	аузу
753	1	афе
754	1	ахае
755	1	ахахаха
756	1	ацев
757	1	ацуев
758	1	ачае
759	1	ашае
760	1	ашь
761	1	ашю
762	1	ащая
763	1	аще
764	1	ающ
765	1	ающая
766	1	ающее
767	1	аяя
768	1	бац
769	1	баш
770	1	бая
771	1	бб
772	1	бебе
773	1	беде
774	1	безб
775	1	безд
776	1	бз
777	1	бугу
778	1	будущег
779	1	будя
780	1	буе
781	1	бухга
782	1	буч
783	1	бучаю
784	1	бушую
785	1	бщаге
786	1	бъед
787	1	быдч
788	1	бых
789	1	быча
790	1	бычая
791	1	бышевг
792	1	бье
793	1	бью
794	1	бёж
795	1	вадьбе
796	1	ваев
797	1	вах
798	1	ваша
799	1	вб
800	1	ввв
801	1	ввяже
802	1	вдава
803	1	вдв
804	1	ведущая
805	1	ведче
806	1	веев
807	1	веж
808	1	вежая
809	1	везе
810	1	вечаешь
811	1	взд
812	1	вуешь
813	1	вующая
814	1	вцев
815	1	вцы
816	1	вче
817	1	въеха
818	1	выбежа
819	1	вываю
820	1	выве
821	1	выдаю
822	1	выжа
823	1	вызва
824	1	вье
825	1	вязь
826	1	вяще
827	1	вёз
828	1	гад
829	1	гадже
830	1	гае
831	1	гауз
832	1	геб
833	1	геш
834	1	геше
835	1	гешеч
836	1	губ
837	1	гуг
838	1	гуе
839	1	гуще
840	1	д-
841	1	да-да-да-да-да
842	1	даа
843	1	дааа
844	1	даааа
845	1	давая
846	1	давш
847	1	давщ
848	1	даешь
849	1	дача
850	1	даше
851	1	дашь
852	1	дбе
853	1	два-
854	1	дважды
855	1	де-бы
856	1	девуше
857	1	девчачье
858	1	дегу
859	1	деда
860	1	дедуше
861	1	деж
862	1	дежду
863	1	дец
864	1	дешев
865	1	дешевые
866	1	дешёвая
867	1	джаз
868	1	дзе
869	1	дуа
870	1	дуб
871	1	дуе
872	1	дуу
873	1	дуч
874	1	душе
875	1	дче
876	1	дъе
877	1	дъезда
878	1	дъездах
879	1	дъеха
880	1	дъё
881	1	дыва
882	1	дываю
883	1	дыша
884	1	дья
885	1	дядя
886	1	дяще
887	1	дящее
888	1	дёж
889	1	дёжь
890	1	е-е
891	1	ебую
892	1	ебыва
893	1	евая
894	1	евец
895	1	евые
896	1	ег-
897	1	егч
898	1	едаю
899	1	едв
900	1	едвыб
901	1	едж
902	1	едую
903	1	едующая
904	1	едующе
905	1	еев
906	1	еееч
907	1	еезд
908	1	ееч
909	1	ежде
910	1	езвыча
911	1	езде
912	1	езды
913	1	езж
914	1	езжег
915	1	езжу
916	1	еу
917	1	еуваже
918	1	еудач
919	1	еую
920	1	ехва
921	1	ехе
922	1	ец-
923	1	ечае
924	1	ечу
925	1	ешае
926	1	жае
927	1	жах
928	1	ждающ
929	1	ждь
930	1	ждё
931	1	жег
932	1	жущ
933	1	жую
934	1	забав
935	1	забе
936	1	забегаешь
937	1	забуду
938	1	забудь
939	1	забью
940	1	зава
941	1	заведе
942	1	завуче
943	1	загад
944	1	задача
945	1	заду
946	1	зачё
947	1	защ
948	1	збуждё
949	1	зва
950	1	звезд
951	1	звезда
952	1	звезды
953	1	звуча
954	1	звывы
955	1	зг
956	1	здух
957	1	здья
958	1	зуб
959	1	зуба
960	1	зуе
961	1	зучае
962	1	зуче
963	1	зш
964	1	зывае
965	1	зывы
966	1	зябае
967	1	зящ
968	1	у-дж
969	1	у-у
970	1	у-ч
971	1	уае
972	1	убежа
973	1	убежде
974	1	убя
975	1	уваж
976	1	уважае
977	1	увез
978	1	угадаешь
979	1	угае
980	1	угая
981	1	угуб
982	1	удава
983	1	удае
984	1	уды
985	1	удьбе
986	1	уезжа
987	1	уезжаю
988	1	ужающ
989	1	ужба
990	1	ужеч
991	1	ужу
992	1	ужья-
993	1	уф
994	1	уц
995	1	учащ
996	1	учебе
997	1	учшая
998	1	учшую
999	1	учёбе
1000	1	ушае
1001	1	ушаешь
1002	1	ушё
1003	1	уэ
1004	1	фага
1005	1	фев
1006	1	фее
1007	1	фф
1008	1	ффф
1009	1	фё
1010	1	ха-ха-ха-ха-ха
1011	1	хаба
1012	1	хая
1013	1	хуахуа
1014	1	хуш
1015	1	ххххх
1016	1	хы-хы
1017	1	це-
1018	1	цег
1019	1	цее
1020	1	цуз
1021	1	цыга
1022	1	чага
1023	1	чае
1024	1	чаша
1025	1	чая
1026	1	че-
1027	1	чезаю
1028	1	чече
1029	1	чеше
1030	1	чуж
1031	1	чушь
1032	1	чье-
1033	1	чья-
1034	1	шавые
1035	1	шага
1036	1	шад
1037	1	шве
1038	1	швеё
1039	1	швы
1040	1	шеве
1041	1	шег
1042	1	шедев
1043	1	шуба
1044	1	шш
1045	1	шь-
1046	1	щева
1047	1	щеч
1048	1	щущаю
1049	1	щью
1050	1	щё
1051	1	ъеде
1052	1	ы-
1053	1	ывая
1054	1	ывёшь
1055	1	ыд
1056	1	ыжу
1057	1	ыхх
1058	1	ыч-
1059	1	ыча
1060	1	ыще
1061	1	ыыы
1062	1	ь-в
1063	1	ьбе
1064	1	ьва
1065	1	ьда-
1066	1	ьев
1067	1	ьеф
1068	1	ьзуе
1069	1	ьзую
1070	1	ьзуя
1071	1	ьф
1072	1	ьце
1073	1	ьцевая
1074	1	ья-
1075	1	ьёв
1076	1	ьёз
1077	1	эв
1078	1	эф
1079	1	эффе
1080	1	эхх
1081	1	эше
1082	1	ээв
1083	1	юбая
1084	1	юбы
1085	1	юдае
1086	1	юдаю
1087	1	юды
1088	1	юдь
1089	1	юза
1090	1	ючев
1091	1	ючё
1092	1	юша
1093	1	юше
1094	1	я-я
1095	1	яда
1096	1	яде
1097	1	яды
1098	1	ядыва
1099	1	ядывае
1100	1	ядываю
1101	1	ядь
1102	1	яев
1103	1	яжё
1104	1	яцев
1105	1	яче
1106	1	яш
1107	1	ящая
1108	1	яющ
1109	1	яюще
1110	1	ёб
1111	1	ёв
1112	1	ёвщ
1113	1	ёд
1114	1	ёзы
1115	1	ёха
1116	1	ёш
1117	1	ёшь
